ID	Region	Filter_Code	Filter_Size	Depth	Station	Size_Categorie	Filter_ID	Mean_coverage
REFM_CHLORO_00001	Mediterranean	QQSS	20-180	SUR	8	Size_03	8SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	100	Size_03	100DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	100	Size_03	100SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	102	Size_03	102DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	102	Size_03	102SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	106	Size_03	106DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	106	Size_03	106SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	109	Size_03	109DCM01QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	109	Size_03	109DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	109	Size_03	109SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	110	Size_03	110SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	111	Size_03	111SUR2QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	112	Size_03	112DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	112	Size_03	112SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	113	Size_03	113SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	114	Size_03	114SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	115	Size_03	115SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	116	Size_03	116SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	117	Size_03	117SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	118	Size_03	118SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	119	Size_03	119SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	120	Size_03	120SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	121	Size_03	121SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	122	Size_03	122DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	122	Size_03	122SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	MXL	123	Size_03	123MXL01QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	123	Size_03	123SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	124	Size_03	124SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	MXL	125	Size_03	125MXL01QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	125	Size_03	125SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	126	Size_03	126SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	127	Size_03	127DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	127	Size_03	127SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	128	Size_03	128DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	128	Size_03	128SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	129	Size_03	129DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	129	Size_03	129SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	130	Size_03	130SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	131	Size_03	131DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	131	Size_03	131SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	132	Size_03	132DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	132	Size_03	132SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	133	Size_03	133DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	133	Size_03	133SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	135	Size_03	135DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	135	Size_03	135SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	136	Size_03	136SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	137	Size_03	137DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	137	Size_03	137SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	138	Size_03	138SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	139	Size_03	139SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	140	Size_03	140SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	90	Size_03	90SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	91	Size_03	91SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	92	Size_03	92SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQRR	20-200	DCM	93	Size_03	93DCM01QQRR11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	93	Size_03	93SUR2QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	94	Size_03	94SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	95	Size_03	95SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	96	Size_03	96SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	97	Size_03	97SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	98	Size_03	98DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	98	Size_03	98SUR1QQSS11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	SUR	99	Size_03	99SUR1QQSS11	0
REFM_CHLORO_00001	Red_Sea	QQSS	20-180	SUR	31	Size_03	31SUR1QQSS11	0
REFM_CHLORO_00001	Red_Sea	QQSS	20-180	DCM	32	Size_03	32DCM1QQSS11	0
REFM_CHLORO_00001	Red_Sea	QQSS	20-180	SUR	32	Size_03	32SUR1QQSS11	0
REFM_CHLORO_00001	Red_Sea	QQSS	20-180	SUR	33	Size_03	33SUR1QQSS11	0
REFM_CHLORO_00001	Red_Sea	QQSS	20-180	DCM	34	Size_03	34DCM1QQSS11	0
REFM_CHLORO_00001	Red_Sea	QQSS	20-180	SUR	34	Size_03	34SUR1QQSS11	0
REFM_CHLORO_00001	Southern	QQSS	20-180	SUR	84	Size_03	84SUR0QQSS11	0
REFM_CHLORO_00001	Southern	QQSS	20-180	DCM	85	Size_03	85DCM1QQSS11	0
REFM_CHLORO_00001	Southern	QQSS	20-180	SUR	85	Size_03	85SUR1QQSS11	0
REFM_CHLORO_00001	Southern	QQSS	20-180	SUR	86	Size_03	86SUR1QQSS11	0
REFM_CHLORO_00001	Southern	QQRR	20-200	SUR	87	Size_03	87SUR01QQRR11	0
REFM_CHLORO_00001	Southern	QQSS	20-180	SUR	88	Size_03	88SUR1QQSS11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	158	Size_04	158DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	158	Size_04	158SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	163	Size_04	163SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	168	Size_04	168DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	IZZ	168	Size_04	168IZZ1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	168	Size_04	168SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	173	Size_04	173DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	173	Size_04	173SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	IZZ	175	Size_04	175IZZ1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	175	Size_04	175SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	178	Size_04	178SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	180	Size_04	180DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	180	Size_04	180SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	188	Size_04	188DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	188	Size_04	188SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	189	Size_04	189SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	191	Size_04	191SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	193	Size_04	193SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	194	Size_04	194DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	194	Size_04	194SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	196	Size_04	196SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	201	Size_04	201DCM1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	201	Size_04	201SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	205	Size_04	205SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	206	Size_04	206SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	208	Size_04	208SUR2SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	209	Size_04	209SUR2SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	SUR	210	Size_04	210SUR2SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	141	Size_04	141SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	142	Size_04	142DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	143	Size_04	143DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	143	Size_04	143SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	144	Size_04	144SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	145	Size_04	145SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	146	Size_04	146SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	147	Size_04	147SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	148	Size_04	148SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	149	Size_04	149SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	150	Size_04	150DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	150	Size_04	150SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	151	Size_04	151DCM01SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	MXL	152	Size_04	152MXL1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	152	Size_04	152SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	MXL	153	Size_04	153MXL1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	155	Size_04	155DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	4	Size_04	4SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	5	Size_04	5DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	5	Size_04	5SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	66	Size_04	66SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	68	Size_04	68DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	68	Size_04	68SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	71	Size_04	71SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	72	Size_04	72DCM0SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	72	Size_04	72SUR0SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	76	Size_04	76DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	76	Size_04	76SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	78	Size_04	78SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	80	Size_04	80DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	80	Size_04	80SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	81	Size_04	81DCM01SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	81	Size_04	81SUR01SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	82	Size_04	82DCM0SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	82	Size_04	82SUR0SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	83	Size_04	83SUR0SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	36	Size_04	36DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	36	Size_04	36SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	38	Size_04	38DCM0SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	39	Size_04	39DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	41	Size_04	41DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	41	Size_04	41SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	42	Size_04	42DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	42	Size_04	42SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	43	Size_04	43SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	45	Size_04	45SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	46	Size_04	46SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	47	Size_04	47SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	49	Size_04	49SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	50	Size_04	50DCM2SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	51	Size_04	51DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	51	Size_04	51SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	52	Size_04	52DCM0SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	52	Size_04	52SUR0SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	53	Size_04	53SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	54	Size_04	54SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	58	Size_04	58DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	58	Size_04	58SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	62	Size_04	62SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	DCM	64	Size_04	64DCM1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	64	Size_04	64SUR1SSUU11	0
REFM_CHLORO_00001	Indian	SSUU	180-2000	SUR	65	Size_04	65SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	10	Size_04	10DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	10	Size_04	10SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	11	Size_04	11SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	18	Size_04	18DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	18	Size_04	18SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	19	Size_04	19SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	21	Size_04	21SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	22	Size_04	22DCM01SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	22	Size_04	22SUR02SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	23	Size_04	23DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	23	Size_04	23SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	24	Size_04	24SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	25	Size_04	25DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	25	Size_04	25SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	26	Size_04	26SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	6	Size_04	6DCM2SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	6	Size_04	6SUR2SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	7	Size_04	7DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	7	Size_04	7SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	8	Size_04	8DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	8	Size_04	8SUR1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	DCM	9	Size_04	9DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	9	Size_04	9SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	100	Size_04	100SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	102	Size_04	102SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	106	Size_04	106DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	106	Size_04	106SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	109	Size_04	109SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	110	Size_04	110DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	111	Size_04	111SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	112	Size_04	112DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	112	Size_04	112SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	113	Size_04	113SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	114	Size_04	114SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	115	Size_04	115SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	116	Size_04	116SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	118	Size_04	118SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	119	Size_04	119SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	120	Size_04	120SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	121	Size_04	121SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	122	Size_04	122DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	122	Size_04	122SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	MXL	123	Size_04	123MXL04SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	123	Size_04	123SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	MXL	124	Size_04	124MXL01SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	124	Size_04	124SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	MXL	125	Size_04	125MXL01SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	125	Size_04	125SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	126	Size_04	126SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	127	Size_04	127SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	128	Size_04	128SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	129	Size_04	129DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	129	Size_04	129SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	130	Size_04	130SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	131	Size_04	131DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	131	Size_04	131SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	132	Size_04	132DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	132	Size_04	132SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	133	Size_04	133DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	133	Size_04	133SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	134	Size_04	134SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	135	Size_04	135DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	135	Size_04	135SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	136	Size_04	136SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	137	Size_04	137SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	138	Size_04	138DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	138	Size_04	138SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	139	Size_04	139SUR2SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	140	Size_04	140SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	92	Size_04	92SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	93	Size_04	93DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	93	Size_04	93SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	94	Size_04	94SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	95	Size_04	95SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	96	Size_04	96DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	96	Size_04	96SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	97	Size_04	97DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	97	Size_04	97SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	98	Size_04	98DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	98	Size_04	98SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	99	Size_04	99SUR1SSUU11	0
REFM_CHLORO_00001	Red_Sea	SSUU	180-2000	SUR	31	Size_04	31SUR1SSUU11	0
REFM_CHLORO_00001	Red_Sea	SSUU	180-2000	SUR	32	Size_04	32SUR1SSUU11	0
REFM_CHLORO_00001	Red_Sea	SSUU	180-2000	SUR	33	Size_04	33SUR1SSUU11	0
REFM_CHLORO_00001	Red_Sea	SSUU	180-2000	SUR	34	Size_04	34SUR2SSUU11	0
REFM_CHLORO_00001	Southern	SSUU	180-2000	SUR	84	Size_04	84SUR0SSUU11	0
REFM_CHLORO_00001	Southern	SSUU	180-2000	DCM	85	Size_04	85DCM0SSUU11	0
REFM_CHLORO_00001	Southern	SSUU	180-2000	DCM	86	Size_04	86DCM1SSUU11	0
REFM_CHLORO_00001	Southern	SSUU	180-2000	SUR	86	Size_04	86SUR1SSUU11	0
REFM_CHLORO_00001	Southern	SSUU	180-2000	SUR	87	Size_04	87SUR1SSUU11	0
REFM_CHLORO_00001	Southern	SSUU	180-2000	SUR	88	Size_04	88SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	158	Size_All	158DCM1GGZZ11	0.341420113
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	158	Size_All	158MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	158	Size_All	158SUR1GGZZ11	0.784296038
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	163	Size_All	163MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	163	Size_All	163SUR1GGZZ11	0.626344731
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	168	Size_All	168DCM1GGZZ11	6.345076437
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	IZZ	168	Size_All	168IZZ1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	168	Size_All	168SUR1GGZZ11	1.024605817
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	173	Size_All	173DCM1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	173	Size_All	173SUR1GGZZ11	0
